Fuzzy variable,  ,Arabeyes Technical Dictionary
Gadget,  ,Arabeyes Technical Dictionary
Gallery, معرض ,Arabeyes Technical Dictionary
Game, لعبة ,Arabeyes Technical Dictionary
Game tree,  ,Arabeyes Technical Dictionary
Gamma, جاما ,Arabeyes Technical Dictionary
Gamma correction,  ,Arabeyes Technical Dictionary
Gamut,  ,Arabeyes Technical Dictionary
Gantt Chart, مخطط جانت ,Arabeyes Technical Dictionary
Gap, ثَغْرة، فَجْوة، فراغ ,Arabeyes Technical Dictionary
Garbage, نفاية،فضلات ,Arabeyes Technical Dictionary
Garbage collect,  ,Arabeyes Technical Dictionary
Garbage collection,  ,Arabeyes Technical Dictionary
Gas, غاز ,Arabeyes Technical Dictionary
Gas plasma display, شاشة عرض بلازمية ,Arabeyes Technical Dictionary
Gate, بوابة ,Arabeyes Technical Dictionary
Gated, مارً عبر بوابة ,Arabeyes Technical Dictionary
Gateway, بوابة ,Arabeyes Technical Dictionary
Geek,  ,Arabeyes Technical Dictionary
General, عام،إجمالي ,Arabeyes Technical Dictionary
Generate, توليد ,Arabeyes Technical Dictionary
Generation, توليد، جيل ,Arabeyes Technical Dictionary
Generator, مولِّد ,Arabeyes Technical Dictionary
Generic, عام ,Arabeyes Technical Dictionary
Generic identifier, معرف عميم ,Arabeyes Technical Dictionary
Genericity, عمومية ,Arabeyes Technical Dictionary
Generic markup,  ,Arabeyes Technical Dictionary
Generic Picker,  ,Arabeyes Technical Dictionary
Generic programming, برمجة جَنيسة ,Arabeyes Technical Dictionary
Generic resource, مورد عميم ,Arabeyes Technical Dictionary
Generic thunk,  ,Arabeyes Technical Dictionary
Generic type variable, متغيًر عميم النوع ,Arabeyes Technical Dictionary
Genetic algorithm, خوارزمية وراثية ,Arabeyes Technical Dictionary
Genetic programming file, ملف برمجة وراثي ,Arabeyes Technical Dictionary
Genre,  ,Arabeyes Technical Dictionary
Geographical, جغرافي ,Arabeyes Technical Dictionary
Geometric, هندسي ,Arabeyes Technical Dictionary
Geometry, هندسة ,Arabeyes Technical Dictionary
Gesture, حركة ,Arabeyes Technical Dictionary
Get, حصول ,Arabeyes Technical Dictionary
Giga-,  ,Arabeyes Technical Dictionary
Gigabit,  ,Arabeyes Technical Dictionary
Gigabyte, غيغابايت ,Arabeyes Technical Dictionary
Gigaflop,  ,Arabeyes Technical Dictionary
Glass,  ,Arabeyes Technical Dictionary
Glass box testing,  ,Arabeyes Technical Dictionary
Glitch, شائبة،عِلّة ,Arabeyes Technical Dictionary
Global, عمومي ,Arabeyes Technical Dictionary
Global device,  ,Arabeyes Technical Dictionary
Global index,  ,Arabeyes Technical Dictionary
Global interface, واجهة إجمالية،واجهة عميمة ,Arabeyes Technical Dictionary
Globalisation,  ,Arabeyes Technical Dictionary
Global resource, مورد عمومي ,Arabeyes Technical Dictionary
Global variable, متغيّر عمومي ,Arabeyes Technical Dictionary
Glue, صمغ،غراء،لصاق ,Arabeyes Technical Dictionary
Glue language,  ,Arabeyes Technical Dictionary
Glyph, الصورة الرمزية ,Arabeyes Technical Dictionary
GNOME, جينوم ,Arabeyes Technical Dictionary
GNU, جنو ,Arabeyes Technical Dictionary
Go, إذهب،إنطلق ,Arabeyes Technical Dictionary
Goal, هدف،مقصد ,Arabeyes Technical Dictionary
Go gold,  ,Arabeyes Technical Dictionary
Gold, (معدن) الذهب ,Arabeyes Technical Dictionary
Golf ball printer,  ,Arabeyes Technical Dictionary
Gopher,  ,Arabeyes Technical Dictionary
Gorilla arm,  ,Arabeyes Technical Dictionary
Gorp,  ,Arabeyes Technical Dictionary
Go voice,  ,Arabeyes Technical Dictionary
GPL, GPL ,Arabeyes Technical Dictionary
Grab, قبض ,Arabeyes Technical Dictionary
Grab handle,  ,Arabeyes Technical Dictionary
Gradient, تدرّج ,Arabeyes Technical Dictionary
Grain, تحبب ,Arabeyes Technical Dictionary
Grammar, قواعد ,Arabeyes Technical Dictionary
Grammar analysis,  ,Arabeyes Technical Dictionary
Grammatical inference,  ,Arabeyes Technical Dictionary
Graph, مبيان ,Arabeyes Technical Dictionary
Graph colouring,  ,Arabeyes Technical Dictionary
Graphic, رسومي ,Arabeyes Technical Dictionary
Graphical, رسومي ,Arabeyes Technical Dictionary
Graphical user interface, واجهة مستخدم رسومية ,Arabeyes Technical Dictionary
Graphics, رسوميات ,Arabeyes Technical Dictionary
Graphics accelerator, مسرِّع بياني ,Arabeyes Technical Dictionary
Graphics adapter,  ,Arabeyes Technical Dictionary
Graphics adaptor,  ,Arabeyes Technical Dictionary
Graphics card, بطاقة رسوميات ,Arabeyes Technical Dictionary
Graphic workstation,  ,Arabeyes Technical Dictionary
Graph plotter,  ,Arabeyes Technical Dictionary
Graph reduction,  ,Arabeyes Technical Dictionary
Graph rewriting system,  ,Arabeyes Technical Dictionary
Gravel,  ,Arabeyes Technical Dictionary
Gray,  ,Arabeyes Technical Dictionary
Gray code, رماز Gray ,Arabeyes Technical Dictionary
Gray-scale,  ,Arabeyes Technical Dictionary
Grayscale, تدرج رمادي ,Arabeyes Technical Dictionary
Gray-scale image,  ,Arabeyes Technical Dictionary
Greater, أكبر من، أعظم من ,Arabeyes Technical Dictionary
Greater or equal, أكبر من أو مساو ,Arabeyes Technical Dictionary
Greater than, أكبَر مِن ,Arabeyes Technical Dictionary
Greatest common divisor, القاسم المشترك الأعظم ,Arabeyes Technical Dictionary
Greatest lower bound,  ,Arabeyes Technical Dictionary
Greedy, شرِه ,Arabeyes Technical Dictionary
Greedy algorithm,  ,Arabeyes Technical Dictionary
Green, أخضر ,Arabeyes Technical Dictionary
Green lightning,  ,Arabeyes Technical Dictionary
Green monitor,  ,Arabeyes Technical Dictionary
Grey-scale, متدرًج الرمادي ,Arabeyes Technical Dictionary
Grick,  ,Arabeyes Technical Dictionary
Grid, شبيكة ,Arabeyes Technical Dictionary
Grok,  ,Arabeyes Technical Dictionary
Gronked,  ,Arabeyes Technical Dictionary
Group, مجموعة /ج مجموعات ,Arabeyes Technical Dictionary
Group attribute, صِفة مجموعة ,Arabeyes Technical Dictionary
Group identifier, معرًف مجموعة ,Arabeyes Technical Dictionary
Group object,  ,Arabeyes Technical Dictionary
Groupware,  ,Arabeyes Technical Dictionary
Growth, نمو،تضخم ,Arabeyes Technical Dictionary
Grub,  ,Arabeyes Technical Dictionary
Grunge,  ,Arabeyes Technical Dictionary
Gry,  ,Arabeyes Technical Dictionary
Gtk, Gtk ,Arabeyes Technical Dictionary
Guaranteed scheduling,  ,Arabeyes Technical Dictionary
Guard, حارس ,Arabeyes Technical Dictionary
Guess, تخمين ,Arabeyes Technical Dictionary
Guest, ضيف ,Arabeyes Technical Dictionary
GUI, واجهة المستخدم الرسومية ,Arabeyes Technical Dictionary
Guide, دليل ,Arabeyes Technical Dictionary
Guideline, إرشادات ,Arabeyes Technical Dictionary
Guru, غورو ,Arabeyes Technical Dictionary
Gutter,  ,Arabeyes Technical Dictionary
Hack, هاك ,Arabeyes Technical Dictionary
Hacker, هاكر ,Arabeyes Technical Dictionary
Hack value, قيمة الهاك ,Arabeyes Technical Dictionary
Hair, غامض، معقّد ,Arabeyes Technical Dictionary
Hairy ball,  ,Arabeyes Technical Dictionary
Haiti, هايتي ,Arabeyes Technical Dictionary
Half-duplex, أحادي الاتجاه ,Arabeyes Technical Dictionary
Half-Sphere, نصف كرة ,Arabeyes Technical Dictionary
Halftone, طباعة نصفية ,Arabeyes Technical Dictionary
Halfword, نصف كلمة ,Arabeyes Technical Dictionary
Halt, إغلاق، إيقاف ,Arabeyes Technical Dictionary
Halting problem, مشكلة إيقاف، مشكلة توقف ,Arabeyes Technical Dictionary
Handbook, كتيّب ,Arabeyes Technical Dictionary
Handheld, محمول باليد ,Arabeyes Technical Dictionary
Handle,  ,Arabeyes Technical Dictionary
Handle (noun), مقبض ,Arabeyes Technical Dictionary
Handler, مداوِل ,Arabeyes Technical Dictionary
Handle (verb), تعامل ,Arabeyes Technical Dictionary
Handout, منحة، مكتوب ,Arabeyes Technical Dictionary
Handshake, إقامة الإتصال ,Arabeyes Technical Dictionary
Handshaking, تأكيد الإتصال، إقامة الإتصال ,Arabeyes Technical Dictionary
Hang, تعليق ,Arabeyes Technical Dictionary
Haptic, لمسى، متعلق باللمس ,Arabeyes Technical Dictionary
Haptic interface, واجهة لمسية ,Arabeyes Technical Dictionary
Hard code,  ,Arabeyes Technical Dictionary
Hard-coded,  ,Arabeyes Technical Dictionary
Hard coding,  ,Arabeyes Technical Dictionary
Hard copy, نسخة ورقية ,Arabeyes Technical Dictionary
Hard disk, قرص ثابت ,Arabeyes Technical Dictionary
Hard disk drive, محرّك قرص صلب ,Arabeyes Technical Dictionary
Hard drive, قرص صلب ,Arabeyes Technical Dictionary
Hard limit, حدّ قوى ,Arabeyes Technical Dictionary
Hard link,  ,Arabeyes Technical Dictionary
Hard link count,  ,Arabeyes Technical Dictionary
Hard linking, ربْط صلب ,Arabeyes Technical Dictionary
Hard return,  ,Arabeyes Technical Dictionary
Hard sector, قطاع صلب ,Arabeyes Technical Dictionary
Hardware, عتاد ,Arabeyes Technical Dictionary
Hardware circular buffer,  ,Arabeyes Technical Dictionary
Hardware handshaking, تأكيد اتصال عتادى ,Arabeyes Technical Dictionary
Hard wrap,  ,Arabeyes Technical Dictionary
Hash, تلبيد ,Arabeyes Technical Dictionary
Hash bucket,  ,Arabeyes Technical Dictionary
Hash character,  ,Arabeyes Technical Dictionary
Hash coding,  ,Arabeyes Technical Dictionary
Hash collision,  ,Arabeyes Technical Dictionary
Hash function, دالة تجزئة ,Arabeyes Technical Dictionary
Hashing,  ,Arabeyes Technical Dictionary
Hash table,  ,Arabeyes Technical Dictionary
Hassle, إزعاج ,Arabeyes Technical Dictionary
Hatching, ترقين ,Arabeyes Technical Dictionary
HD (Video),  ,Arabeyes Technical Dictionary
Head,  ,Arabeyes Technical Dictionary
Header, ترويسة ,Arabeyes Technical Dictionary
Header file, ملف الترويسة ,Arabeyes Technical Dictionary
Headers,  ,Arabeyes Technical Dictionary
Heading, (1) ترويسة (2) عنوان ,Arabeyes Technical Dictionary
Head normalisation theorem,  ,Arabeyes Technical Dictionary
Headphone,  ,Arabeyes Technical Dictionary
Headset,  ,Arabeyes Technical Dictionary
Head-strict,  ,Arabeyes Technical Dictionary
Headword,  ,Arabeyes Technical Dictionary
Heap,  ,Arabeyes Technical Dictionary
Heartbeat, نبضة قلب ,Arabeyes Technical Dictionary
Heat sink, بالوعة حرارة ,Arabeyes Technical Dictionary
Heat slug,  ,Arabeyes Technical Dictionary
Heavy metal,  ,Arabeyes Technical Dictionary
Heavyweight, ثقيل الوزن ,Arabeyes Technical Dictionary
Height, إرتفاع ,Arabeyes Technical Dictionary
Hello packet,  ,Arabeyes Technical Dictionary
Hello World, أهلا بالعالم ,Arabeyes Technical Dictionary
Hello, world, مرحبا، أيها العالم ,Arabeyes Technical Dictionary
Help, مساعدة ,Arabeyes Technical Dictionary
Henry,  ,Arabeyes Technical Dictionary
Here document,  ,Arabeyes Technical Dictionary
Heterogeneous, غير متجانس ,Arabeyes Technical Dictionary
Heterogeneous network, شبكة غير متجانسة ,Arabeyes Technical Dictionary
Heterogenous, غير متجانس ,Arabeyes Technical Dictionary
Heuristic, كسبية ,Arabeyes Technical Dictionary
Heuristics testing, إختبار الكسبية ,Arabeyes Technical Dictionary
Hex, ست ,Arabeyes Technical Dictionary
Hexadecimal, ست عشري ,Arabeyes Technical Dictionary
Hexidecimal,  ,Arabeyes Technical Dictionary
Hibernate, سبات ,Arabeyes Technical Dictionary
Hidden, مخفي،مختبئ ,Arabeyes Technical Dictionary
Hidden file, ملف مخفى ,Arabeyes Technical Dictionary
Hide, إخفاء ,Arabeyes Technical Dictionary
Hidef,  ,Arabeyes Technical Dictionary
Hierachy, هرمي ,Arabeyes Technical Dictionary
Hierarchical, شجرى ,Arabeyes Technical Dictionary
Hierarchical database, قاعدة بيانات شجرية ,Arabeyes Technical Dictionary
Hierarchical file system, نظام ملفات شجرى ,Arabeyes Technical Dictionary
Hierarchical navigation, تصفح شجرى ,Arabeyes Technical Dictionary
Hierarchical routing, توجيه هرمي ,Arabeyes Technical Dictionary
Hierarchy, شجرة ,Arabeyes Technical Dictionary
High, عالى، مرتفع ,Arabeyes Technical Dictionary
High colour, عالي الألوان ,Arabeyes Technical Dictionary
High definition, عالي التحديد ,Arabeyes Technical Dictionary
High density, عالي الكثافة ,Arabeyes Technical Dictionary
Higher-order function, دالة عالية الرتبة ,Arabeyes Technical Dictionary
Higher-order macro,  ,Arabeyes Technical Dictionary
Highest, الأعلى، أعلى قيمة ,Arabeyes Technical Dictionary
High-level language, لغة عالية المستوى ,Arabeyes Technical Dictionary
Highlight, إبراز ,Arabeyes Technical Dictionary
Highlighting, إبانة،إبراز ,Arabeyes Technical Dictionary
High memory area, منطقة ذاكرة عالية ,Arabeyes Technical Dictionary
High speed serial interface, واجهة تسلسلية عالية السرعة ,Arabeyes Technical Dictionary
Hill climbing, تسلًق التلال ,Arabeyes Technical Dictionary
Hindi, الهندية ,Arabeyes Technical Dictionary
Histogram, رسم بياني نسيجي، مدرّج تكراري ,Arabeyes Technical Dictionary
History, تاريخ ,Arabeyes Technical Dictionary
Hit,  ,Arabeyes Technical Dictionary
Hit rate, معدل الاصابة ,Arabeyes Technical Dictionary
Hog,  ,Arabeyes Technical Dictionary
Hold Down, ضغط مع التعليق / نقر مع التعليق ,Arabeyes Technical Dictionary
Hole, ثقب، فتحة ,Arabeyes Technical Dictionary
Home, منزل ,Arabeyes Technical Dictionary
Home box,  ,Arabeyes Technical Dictionary
Home directory, دليل رئيسي ,Arabeyes Technical Dictionary
Home page, صفحة البداية ,Arabeyes Technical Dictionary
Homepage, صفحة رئيسية ,Arabeyes Technical Dictionary
Homogeneous, متجانس ,Arabeyes Technical Dictionary
Homogeneous environment, بيئة متجانسة ,Arabeyes Technical Dictionary
Homogenous, متجانس ,Arabeyes Technical Dictionary
Homomorphism,  ,Arabeyes Technical Dictionary
Hook, موضع إضافة في الروتين ,Arabeyes Technical Dictionary
Hop,  ,Arabeyes Technical Dictionary
Hopping,  ,Arabeyes Technical Dictionary
Horizontal, أفقى ,Arabeyes Technical Dictionary
Horizontal application, تطبيق أفقى ,Arabeyes Technical Dictionary
Horizontal encoding, ترميز أفقى ,Arabeyes Technical Dictionary
Horizontal line, خط أفقى ,Arabeyes Technical Dictionary
Horizontal loop combination,  ,Arabeyes Technical Dictionary
Horizontally, أفقياً ,Arabeyes Technical Dictionary
Horizontal microcode,  ,Arabeyes Technical Dictionary
Horizontal scan rate, معدل المسح الأفقي ,Arabeyes Technical Dictionary
Horizontal tabulation, جدولة أفقية ,Arabeyes Technical Dictionary
Host, مضيف ,Arabeyes Technical Dictionary
Host adaptor, مهيِّئ مضيف ,Arabeyes Technical Dictionary
Host bus adapter, مكيًف ناقل مضيف ,Arabeyes Technical Dictionary
Host computer, حاسوب مضيف ,Arabeyes Technical Dictionary
Host-host layer, طبقة مضيف-مضيف ,Arabeyes Technical Dictionary
Host name, أسم المضيف ,Arabeyes Technical Dictionary
Hostname, اسم مضيف ,Arabeyes Technical Dictionary
Host number, رقم المضيف ,Arabeyes Technical Dictionary
Host-resident, مقيم على المضيف ,Arabeyes Technical Dictionary
Hot Key, اتفاق على المفتاح ,Arabeyes Technical Dictionary
Hotlink, رابط ساخن ,Arabeyes Technical Dictionary
Hotlist, قائمة شائعة ,Arabeyes Technical Dictionary
Hotplug,  ,Arabeyes Technical Dictionary
Hot-plugging,  ,Arabeyes Technical Dictionary
Hot spot, نقطة فعّالة ,Arabeyes Technical Dictionary
Hot-swappable,  ,Arabeyes Technical Dictionary
Hot swapping, توصيل فوري ,Arabeyes Technical Dictionary
